"from","to","sessionid","state","year","upper"
"Ryan Mishler","Timothy Lanane","INU12","IN","12","U"
"Ed Charbonneau","Timothy Lanane","INU12","IN","12","U"
"Patricia Miller","Timothy Lanane","INU12","IN","12","U"
"James Banks","Timothy Lanane","INU12","IN","12","U"
"James Merritt","Michael Young","INU12","IN","12","U"
"Richard Young","Michael Young","INU12","IN","12","U"
"Ryan Mishler","Michael Delph","INU12","IN","12","U"
"Randall Head","Michael Delph","INU12","IN","12","U"
"James Banks","Michael Delph","INU12","IN","12","U"
"David Long","Greg Walker","INU12","IN","12","U"
"Ryan Mishler","Greg Walker","INU12","IN","12","U"
"Karen Tallian","Greg Walker","INU12","IN","12","U"
"Jean Breaux","Vaneta Becker","INU12","IN","12","U"
"Karen Tallian","Timothy Skinner","INU12","IN","12","U"
"James Buck","Susan Glick","INU12","IN","12","U"
"Dennis Kruse","Susan Glick","INU12","IN","12","U"
"Jean Breaux","Ronald Grooms","INU12","IN","12","U"
"Brent Waltz","Ronald Grooms","INU12","IN","12","U"
"James Merritt","Ronald Grooms","INU12","IN","12","U"
"Carlin Yoder","Ronald Grooms","INU12","IN","12","U"
"Philip Boots","Richard Young","INU12","IN","12","U"
"Michael Young","Richard Young","INU12","IN","12","U"
"Ronald Grooms","Richard Young","INU12","IN","12","U"
"John Broden","Richard Young","INU12","IN","12","U"
"Travis Holdman","Lindel Hume","INU12","IN","12","U"
"Joseph Zakas","Lindel Hume","INU12","IN","12","U"
"John Broden","Lindel Hume","INU12","IN","12","U"
"Doug Eckerty","Joseph Zakas","INU12","IN","12","U"
"Jean Leising","John Broden","INU12","IN","12","U"
"Randall Head","John Broden","INU12","IN","12","U"
"Brent Waltz","John Broden","INU12","IN","12","U"
"Michael Young","John Broden","INU12","IN","12","U"
"Ronald Grooms","John Broden","INU12","IN","12","U"
"Frank Mrvan","John Broden","INU12","IN","12","U"
"Allen Paul","James Tomes","INU12","IN","12","U"
"Timothy Skinner","James Tomes","INU12","IN","12","U"
"Lindel Hume","James Tomes","INU12","IN","12","U"
"James Banks","James Tomes","INU12","IN","12","U"
"Dennis Kruse","James Tomes","INU12","IN","12","U"
"Randall Head","James Smith","INU12","IN","12","U"
"James Merritt","James Smith","INU12","IN","12","U"
"Connie Lawson","James Smith","INU12","IN","12","U"
"Ryan Mishler","James Arnold","INU12","IN","12","U"
"Michael Young","James Arnold","INU12","IN","12","U"
"Ronald Grooms","James Arnold","INU12","IN","12","U"
"Joseph Zakas","James Arnold","INU12","IN","12","U"
"John Broden","James Arnold","INU12","IN","12","U"
"Ryan Mishler","Frank Mrvan","INU12","IN","12","U"
"Randall Head","Frank Mrvan","INU12","IN","12","U"
"John Broden","Frank Mrvan","INU12","IN","12","U"
"Brandt Hershman","Ed Charbonneau","INU12","IN","12","U"
"Dorothy Landske","Ed Charbonneau","INU12","IN","12","U"
"Patricia Miller","Ed Charbonneau","INU12","IN","12","U"
"James Buck","Ed Charbonneau","INU12","IN","12","U"
"Randall Head","Vi Simpson","INU12","IN","12","U"
"James Merritt","Vi Simpson","INU12","IN","12","U"
"Thomas Wyss","Vi Simpson","INU12","IN","12","U"
"Ryan Mishler","Thomas Wyss","INU12","IN","12","U"
"Brandt Hershman","Thomas Wyss","INU12","IN","12","U"
"Dorothy Landske","Thomas Wyss","INU12","IN","12","U"
"Joseph Zakas","Lonnie Randolph","INU12","IN","12","U"
"Randall Head","Connie Lawson","INU12","IN","12","U"
"Travis Holdman","Connie Lawson","INU12","IN","12","U"
"Ronnie Alting","Connie Lawson","INU12","IN","12","U"
"Joseph Zakas","Connie Lawson","INU12","IN","12","U"
"Vi Simpson","Connie Lawson","INU12","IN","12","U"
"Brent Steele","Earline Rogers","INU12","IN","12","U"
"David Long","Patricia Miller","INU12","IN","12","U"
"Scott Schneider","Karen Tallian","INU12","IN","12","U"
"Brent Waltz","Karen Tallian","INU12","IN","12","U"
"Joseph Zakas","Karen Tallian","INU12","IN","12","U"
"John Broden","Karen Tallian","INU12","IN","12","U"
"James Arnold","Karen Tallian","INU12","IN","12","U"
"Thomas Wyss","Karen Tallian","INU12","IN","12","U"
"Jean Breaux","James Buck","INU12","IN","12","U"
"Travis Holdman","James Buck","INU12","IN","12","U"
"Allen Paul","James Buck","INU12","IN","12","U"
"Earline Rogers","James Buck","INU12","IN","12","U"
"Dennis Kruse","James Buck","INU12","IN","12","U"
"Philip Boots","Greg Taylor","INU12","IN","12","U"
"David Long","Brent Steele","INU12","IN","12","U"
"Randall Head","Brent Steele","INU12","IN","12","U"
"Joseph Zakas","Brent Steele","INU12","IN","12","U"
"Ryan Mishler","James Banks","INU12","IN","12","U"
"Susan Glick","James Banks","INU12","IN","12","U"
"Vaneta Becker","Dennis Kruse","INU12","IN","12","U"
"Ryan Mishler","Carlin Yoder","INU12","IN","12","U"
"Brent Steele","Ryan Mishler","INU12","IN","12","U"
"James Arnold","Richard Bray","INU12","IN","12","U"
"Philip Boots","Jean Breaux","INU12","IN","12","U"
"Greg Taylor","Jean Breaux","INU12","IN","12","U"
"James Merritt","Johnny Nugent","INU12","IN","12","U"
"Jean Breaux","John Waterman","INU12","IN","12","U"
"Michael Delph","John Waterman","INU12","IN","12","U"
"Brent Waltz","Jean Leising","INU12","IN","12","U"
"Greg Walker","Jean Leising","INU12","IN","12","U"
"Timothy Skinner","Howard Kenley","INU12","IN","12","U"
"Lonnie Randolph","Howard Kenley","INU12","IN","12","U"
"Richard Bray","Randall Head","INU12","IN","12","U"
"Travis Holdman","Randall Head","INU12","IN","12","U"
"Greg Walker","Randall Head","INU12","IN","12","U"
"James Buck","Randall Head","INU12","IN","12","U"
"Philip Boots","Scott Schneider","INU12","IN","12","U"
"Beverly Gard","Scott Schneider","INU12","IN","12","U"
"Randall Head","Brent Waltz","INU12","IN","12","U"
"Greg Walker","Brent Waltz","INU12","IN","12","U"
"Dorothy Landske","Brent Waltz","INU12","IN","12","U"
"Richard Bray","Travis Holdman","INU12","IN","12","U"
"Philip Boots","Travis Holdman","INU12","IN","12","U"
"Vaneta Becker","Travis Holdman","INU12","IN","12","U"
"James Tomes","Travis Holdman","INU12","IN","12","U"
"Frank Mrvan","Travis Holdman","INU12","IN","12","U"
"Beverly Gard","James Merritt","INU12","IN","12","U"
"Timothy Lanane","James Merritt","INU12","IN","12","U"
"James Arnold","James Merritt","INU12","IN","12","U"
"James Banks","James Merritt","INU12","IN","12","U"
"Susan Glick","Allen Paul","INU12","IN","12","U"
"Michael Delph","Philip Boots","INU12","IN","12","U"
"Lonnie Randolph","Philip Boots","INU12","IN","12","U"
"David Long","Brandt Hershman","INU12","IN","12","U"
"Philip Boots","Brandt Hershman","INU12","IN","12","U"
"Michael Delph","Brandt Hershman","INU12","IN","12","U"
"James Buck","Brandt Hershman","INU12","IN","12","U"
"James Arnold","Beverly Gard","INU12","IN","12","U"
"Lonnie Randolph","Beverly Gard","INU12","IN","12","U"
"Dorothy Landske","Timothy Lanane","INU12","IN","12","U"
"Earline Rogers","Timothy Lanane","INU12","IN","12","U"
"Lonnie Randolph","Michael Young","INU12","IN","12","U"
"Connie Lawson","Michael Young","INU12","IN","12","U"
"Brent Waltz","Michael Delph","INU12","IN","12","U"
"Philip Boots","Michael Delph","INU12","IN","12","U"
"Howard Kenley","Greg Walker","INU12","IN","12","U"
"Vi Simpson","Greg Walker","INU12","IN","12","U"
"James Buck","Greg Walker","INU12","IN","12","U"
"Allen Paul","Vaneta Becker","INU12","IN","12","U"
"Timothy Lanane","Vaneta Becker","INU12","IN","12","U"
"Jean Leising","Timothy Skinner","INU12","IN","12","U"
"Ronnie Alting","Timothy Skinner","INU12","IN","12","U"
"Beverly Gard","Timothy Skinner","INU12","IN","12","U"
"Richard Bray","Ronald Grooms","INU12","IN","12","U"
"Michael Delph","Ronald Grooms","INU12","IN","12","U"
"Randall Head","Richard Young","INU12","IN","12","U"
"Susan Glick","Richard Young","INU12","IN","12","U"
"Connie Lawson","Richard Young","INU12","IN","12","U"
"Beverly Gard","Lindel Hume","INU12","IN","12","U"
"David Long","Joseph Zakas","INU12","IN","12","U"
"Brent Steele","Joseph Zakas","INU12","IN","12","U"
"Jean Breaux","John Broden","INU12","IN","12","U"
"James Merritt","John Broden","INU12","IN","12","U"
"Philip Boots","John Broden","INU12","IN","12","U"
"Beverly Gard","John Broden","INU12","IN","12","U"
"Greg Walker","James Tomes","INU12","IN","12","U"
"Ronald Grooms","James Tomes","INU12","IN","12","U"
"John Broden","James Tomes","INU12","IN","12","U"
"Philip Boots","James Smith","INU12","IN","12","U"
"Greg Walker","James Smith","INU12","IN","12","U"
"James Arnold","James Smith","INU12","IN","12","U"
"Allen Paul","James Arnold","INU12","IN","12","U"
"Beverly Gard","James Arnold","INU12","IN","12","U"
"Dorothy Landske","Frank Mrvan","INU12","IN","12","U"
"Frank Mrvan","Ed Charbonneau","INU12","IN","12","U"
"Timothy Lanane","Thomas Wyss","INU12","IN","12","U"
"James Banks","Thomas Wyss","INU12","IN","12","U"
"Lindel Hume","Lonnie Randolph","INU12","IN","12","U"
"Howard Kenley","Dorothy Landske","INU12","IN","12","U"
"Michael Delph","Dorothy Landske","INU12","IN","12","U"
"Frank Mrvan","Dorothy Landske","INU12","IN","12","U"
"Connie Lawson","Dorothy Landske","INU12","IN","12","U"
"James Arnold","Connie Lawson","INU12","IN","12","U"
"Jean Leising","Earline Rogers","INU12","IN","12","U"
"Doug Eckerty","Earline Rogers","INU12","IN","12","U"
"Frank Mrvan","Earline Rogers","INU12","IN","12","U"
"Michael Delph","Patricia Miller","INU12","IN","12","U"
"Greg Walker","Patricia Miller","INU12","IN","12","U"
"David Long","Karen Tallian","INU12","IN","12","U"
"Howard Kenley","Karen Tallian","INU12","IN","12","U"
"Michael Young","Karen Tallian","INU12","IN","12","U"
"Dennis Kruse","Karen Tallian","INU12","IN","12","U"
"Richard Bray","Greg Taylor","INU12","IN","12","U"
"Jean Breaux","Greg Taylor","INU12","IN","12","U"
"John Waterman","Greg Taylor","INU12","IN","12","U"
"Timothy Lanane","Greg Taylor","INU12","IN","12","U"
"Michael Young","Greg Taylor","INU12","IN","12","U"
"Dorothy Landske","Greg Taylor","INU12","IN","12","U"
"Connie Lawson","Greg Taylor","INU12","IN","12","U"
"James Merritt","Brent Steele","INU12","IN","12","U"
"Brandt Hershman","Brent Steele","INU12","IN","12","U"
"Beverly Gard","Brent Steele","INU12","IN","12","U"
"Allen Paul","James Banks","INU12","IN","12","U"
"Ed Charbonneau","James Banks","INU12","IN","12","U"
"Beverly Gard","Dennis Kruse","INU12","IN","12","U"
"Travis Holdman","Carlin Yoder","INU12","IN","12","U"
"Michael Delph","Carlin Yoder","INU12","IN","12","U"
"Greg Walker","Carlin Yoder","INU12","IN","12","U"
"Patricia Miller","Lonnie Randolph","INU12","IN","12","U"
"Jean Leising","Michael Young","INU12","IN","12","U"
"Timothy Lanane","Lonnie Randolph","INU12","IN","12","U"
"John Broden","Ronnie Alting","INU12","IN","12","U"
"Scott Schneider","James Buck","INU12","IN","12","U"
"Lindel Hume","Joseph Zakas","INU12","IN","12","U"
"John Broden","Doug Eckerty","INU12","IN","12","U"
"James Arnold","Lonnie Randolph","INU14","IN","14","U"
"Ed Charbonneau","Lonnie Randolph","INU14","IN","14","U"
"Brent Steele","Lonnie Randolph","INU14","IN","14","U"
"Lonnie Randolph","Dennis Kruse","INU14","IN","14","U"
"Randall Head","Lonnie Randolph","INU14","IN","14","U"
"Patricia Miller","Jean Breaux","INU14","IN","14","U"
"Thomas Wyss","James Arnold","INU14","IN","14","U"
"Lonnie Randolph","James Arnold","INU14","IN","14","U"
"Patricia Miller","Mark Stoops","INU14","IN","14","U"
"Jean Leising","Dennis Kruse","INU14","IN","14","U"
"Travis Holdman","Lonnie Randolph","INU14","IN","14","U"
"Randall Head","Travis Holdman","INU14","IN","14","U"
"James Merritt","Randall Head","INU14","IN","14","U"
"Earline Rogers","Lonnie Randolph","INU14","IN","14","U"
"Brent Steele","Dennis Kruse","INU14","IN","14","U"
"Patricia Miller","Ed Charbonneau","INU14","IN","14","U"
"James Arnold","Susan Glick","INU14","IN","14","U"
"Travis Holdman","Randall Head","INU14","IN","14","U"
"Dennis Kruse","James Tomes","INU14","IN","14","U"
"Brent Steele","John Waterman","INU14","IN","14","U"
"Joseph Zakas","Karen Tallian","INU14","IN","14","U"
"Jean Breaux","Patricia Miller","INU14","IN","14","U"
"Brent Steele","Richard Young","INU14","IN","14","U"
"Philip Boots","James Buck","INU14","IN","14","U"
"Carlin Yoder","John Broden","INU14","IN","14","U"
"Travis Holdman","Brent Steele","INU14","IN","14","U"
"James Merritt","Thomas Wyss","INU14","IN","14","U"
"James Merritt","Brent Steele","INU14","IN","14","U"
"Dennis Kruse","Scott Schneider","INU14","IN","14","U"
"Dennis Kruse","Earline Rogers","INU14","IN","14","U"
"James Banks","Dennis Kruse","INU14","IN","14","U"
"Jean Leising","James Arnold","INU14","IN","14","U"
"Lonnie Randolph","Joseph Zakas","INU14","IN","14","U"
"Ronnie Alting","Timothy Lanane","INU14","IN","14","U"
"Lonnie Randolph","Patricia Miller","INU14","IN","14","U"
"Philip Boots","Karen Tallian","INU14","IN","14","U"
"Michael Delph","Vaneta Becker","INU14","IN","14","U"
"James Banks","John Waterman","INU14","IN","14","U"
"Allen Paul","Michael Delph","INU14","IN","14","U"
"Jean Leising","Timothy Skinner","INU14","IN","14","U"
"Randall Head","Doug Eckerty","INU14","IN","14","U"
"James Arnold","Brent Steele","INU14","IN","14","U"
"Dennis Kruse","Carlin Yoder","INU14","IN","14","U"
"Dennis Kruse","Lonnie Randolph","INU14","IN","14","U"
"Brent Steele","John Broden","INU14","IN","14","U"
"Brent Steele","Lindel Hume","INU14","IN","14","U"
"Joseph Zakas","Lonnie Randolph","INU14","IN","14","U"
"James Buck","Lonnie Randolph","INU14","IN","14","U"
"Vaneta Becker","Jean Breaux","INU14","IN","14","U"
"Dennis Kruse","James Banks","INU14","IN","14","U"
"Philip Boots","Lonnie Randolph","INU14","IN","14","U"
"Peter Miller","James Arnold","INU14","IN","14","U"
"Vaneta Becker","Jean Leising","INU14","IN","14","U"
"Travis Holdman","Greg Walker","INU14","IN","14","U"
"Michael Delph","Dennis Kruse","INU14","IN","14","U"
"Joseph Zakas","John Broden","INU14","IN","14","U"
"Dorothy Landske","Patricia Miller","INU14","IN","14","U"
"Allen Paul","Ronnie Alting","INU14","IN","14","U"
"Lonnie Randolph","Ronnie Alting","INU14","IN","14","U"
"Ed Charbonneau","Brandt Hershman","INU14","IN","14","U"
"Travis Holdman","John Broden","INU14","IN","14","U"
"Patricia Miller","James Merritt","INU14","IN","14","U"
"Ed Charbonneau","Dorothy Landske","INU14","IN","14","U"
"Ronald Grooms","Jean Breaux","INU14","IN","14","U"
"James Arnold","Johnny Nugent","INU14","IN","14","U"
"Brent Steele","Michael Delph","INU14","IN","14","U"
"Dennis Kruse","Greg Taylor","INU14","IN","14","U"
"Ed Charbonneau","Jean Leising","INU14","IN","14","U"
"Allen Paul","Richard Young","INU14","IN","14","U"
"Travis Holdman","Frank Mrvan","INU14","IN","14","U"
"James Merritt","Lonnie Randolph","INU14","IN","14","U"
"Doug Eckerty","Dennis Kruse","INU14","IN","14","U"
"Howard Kenley","Ed Charbonneau","INU14","IN","14","U"
"Randall Head","John Broden","INU14","IN","14","U"
"Richard Young","Lonnie Randolph","INU14","IN","14","U"
"Lonnie Randolph","Randall Head","INU14","IN","14","U"
"Richard Young","John Waterman","INU14","IN","14","U"
"Susan Glick","Lonnie Randolph","INU14","IN","14","U"
"Michael Delph","Brent Steele","INU14","IN","14","U"
"Ed Charbonneau","Doug Eckerty","INU14","IN","14","U"
"James Banks","Greg Walker","INU14","IN","14","U"
"Philip Boots","Dennis Kruse","INU14","IN","14","U"
"Doug Eckerty","James Banks","INU14","IN","14","U"
"Lonnie Randolph","Greg Taylor","INU14","IN","14","U"
"James Merritt","James Buck","INU14","IN","14","U"
